id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi
T009261,U005,P033,2025-03-21,08:16,Pemasukan,Laundry,8,12000,96000,Cash,Ramadan,Harga Normal,Berhasil
T009262,U006,P037,2026-06-12,17:29,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009262,U006,P036,2026-06-12,17:29,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009263,U003,P024,2025-10-01,18:45,Pemasukan,Frozen Food,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009263,U003,P020,2025-10-01,18:45,Pemasukan,Makanan,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009264,U005,P033,2026-03-14,09:05,Pemasukan,Laundry,5,12000,60000,QRIS,Ramadan,Harga Normal,Dibatalkan
T009264,U005,P034,2026-03-14,09:05,Pemasukan,Laundry,8,7000,56000,QRIS,Ramadan,Harga Normal,Dibatalkan
T009264,U005,P035,2026-03-14,09:05,Pemasukan,Laundry,5,25000,125000,QRIS,Ramadan,Harga Normal,Dibatalkan
T009264,U005,P031,2026-03-14,09:05,Pemasukan,Laundry,6,12000,72000,QRIS,Ramadan,Harga Normal,Dibatalkan
T009265,U004,P027,2025-08-05,17:53,Pemasukan,Bakery,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009266,U002,P015,2025-08-06,09:56,Pemasukan,Snack,2,10000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009266,U002,P011,2025-08-06,09:56,Pemasukan,Snack,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009266,U002,P009,2025-08-06,09:56,Pemasukan,Sembako,9,28000,252000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009266,U002,P014,2025-08-06,09:56,Pemasukan,Snack,6,14000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009267,U002,P008,2026-09-10,08:30,Pemasukan,Sembako,2,16000,32000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009267,U002,P013,2026-09-10,08:30,Pemasukan,Snack,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009268,U005,P034,2025-08-18,12:19,Pemasukan,Laundry,5,7000,28000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T009268,U005,P033,2025-08-18,12:19,Pemasukan,Laundry,3,12000,28800,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T009269,U001,P001,2026-07-16,23:32,Pemasukan,Minuman,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan
T009269,U001,P003,2026-07-16,23:32,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan
T009269,U001,P005,2026-07-16,23:32,Pengeluaran,Minuman,3,5000,15000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan
T009270,U006,P038,2026-08-11,10:41,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009271,U002,P013,2024-04-10,19:24,Pemasukan,Snack,4,15000,60000,QRIS,Lebaran,Harga Normal,Berhasil
T009271,U002,P009,2024-04-10,19:24,Pemasukan,Sembako,2,28000,56000,QRIS,Lebaran,Harga Normal,Berhasil
T009272,U005,P035,2026-07-20,18:05,Pemasukan,Laundry,4,25000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009272,U005,P031,2026-07-20,18:05,Pengeluaran,Laundry,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009273,U006,P036,2026-09-10,21:55,Pengeluaran,Fashion,2,150000,300000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009274,U001,P002,2026-07-11,23:41,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009275,U006,P038,2026-03-24,20:58,Pemasukan,Fashion,1,75000,75000,Cash,Lebaran,Harga Normal,Berhasil
T009276,U005,P033,2026-09-03,18:08,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009276,U005,P031,2026-09-03,18:08,Pemasukan,Laundry,8,12000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009277,U004,P028,2024-10-11,16:22,Pengeluaran,Bakery,4,15000,54000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T009278,U001,P005,2026-06-29,20:59,Pemasukan,Minuman,4,5000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009278,U001,P003,2026-06-29,20:59,Pengeluaran,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009279,U002,P013,2024-03-22,09:06,Pemasukan,Snack,4,15000,60000,QRIS,Ramadan,Harga Normal,Berhasil
T009279,U002,P011,2024-03-22,09:06,Pemasukan,Snack,2,12000,24000,QRIS,Ramadan,Harga Normal,Berhasil
T009280,U006,P039,2026-08-12,17:04,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009281,U005,P035,2026-01-22,13:40,Pengeluaran,Laundry,6,25000,142500,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T009282,U004,P029,2024-11-26,07:36,Pemasukan,Bakery,1,12000,11400,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009283,U004,P029,2025-10-30,18:56,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009284,U002,P015,2024-05-04,17:38,Pemasukan,Snack,6,10000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009285,U003,P023,2025-07-16,16:45,Pemasukan,Frozen Food,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009285,U003,P019,2025-07-16,16:45,Pemasukan,Makanan,4,28000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009286,U002,P010,2026-06-06,19:12,Pemasukan,Sembako,7,12000,84000,Cash,6.6 Sale,Harga Normal,Berhasil
T009286,U002,P009,2026-06-06,19:12,Pemasukan,Sembako,8,28000,224000,Cash,6.6 Sale,Harga Normal,Berhasil
T009287,U006,P039,2026-11-02,15:30,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009288,U005,P035,2026-10-24,10:14,Pemasukan,Laundry,7,25000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009289,U002,P013,2025-02-05,15:42,Pemasukan,Snack,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009289,U002,P012,2025-02-05,15:42,Pemasukan,Snack,6,18000,108000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009290,U006,P036,2025-08-26,10:15,Pengeluaran,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009290,U006,P039,2025-08-26,10:15,Pengeluaran,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009291,U001,P005,2024-11-22,23:18,Pemasukan,Minuman,1,5000,5000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009292,U005,P034,2025-10-06,09:26,Pemasukan,Laundry,8,7000,53200,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T009292,U005,P032,2025-10-06,09:26,Pemasukan,Laundry,8,15000,114000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T009293,U006,P038,2025-06-06,19:48,Pemasukan,Fashion,1,75000,75000,QRIS,6.6 Sale,Harga Normal,Berhasil
T009294,U004,P026,2026-09-27,11:13,Pemasukan,Bakery,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009295,U005,P034,2026-04-14,13:28,Pemasukan,Laundry,7,7000,46550,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009295,U005,P033,2026-04-14,13:28,Pemasukan,Laundry,6,12000,68400,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009296,U001,P005,2026-06-16,19:41,Pemasukan,Minuman,1,5000,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009297,U006,P036,2025-09-01,13:54,Pemasukan,Fashion,2,150000,300000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009298,U001,P004,2025-07-27,19:08,Pemasukan,Minuman,3,10000,24000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T009299,U003,P025,2025-06-23,17:01,Pemasukan,Frozen Food,5,25000,125000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009299,U003,P017,2025-06-23,17:01,Pemasukan,Makanan,2,20000,40000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009300,U003,P025,2024-08-07,17:29,Pemasukan,Frozen Food,3,25000,67500,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T009300,U003,P016,2024-08-07,17:29,Pemasukan,Makanan,4,35000,126000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T009300,U003,P021,2024-08-07,17:29,Pemasukan,Frozen Food,1,18000,16200,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T009301,U005,P033,2026-07-07,17:42,Pemasukan,Laundry,4,12000,48000,Transfer,7.7 Sale,Harga Normal,Berhasil
T009301,U005,P034,2026-07-07,17:42,Pemasukan,Laundry,4,7000,28000,Transfer,7.7 Sale,Harga Normal,Berhasil
T009301,U005,P032,2026-07-07,17:42,Pemasukan,Laundry,7,15000,105000,Transfer,7.7 Sale,Harga Normal,Berhasil
T009302,U003,P021,2026-02-23,16:59,Pemasukan,Frozen Food,3,18000,54000,Cash,Ramadan,Harga Normal,Berhasil
T009302,U003,P025,2026-02-23,16:59,Pemasukan,Frozen Food,2,25000,50000,Cash,Ramadan,Harga Normal,Berhasil
T009303,U001,P002,2025-09-05,22:53,Pemasukan,Minuman,1,20000,19000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009303,U001,P005,2025-09-05,22:53,Pemasukan,Minuman,4,5000,19000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009303,U001,P001,2025-09-05,22:53,Pemasukan,Minuman,1,15000,14250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009304,U002,P008,2026-11-25,09:31,Pemasukan,Sembako,1,16000,16000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009304,U002,P012,2026-11-25,09:31,Pemasukan,Snack,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009304,U002,P010,2026-11-25,09:31,Pemasukan,Sembako,6,12000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009305,U001,P002,2025-04-27,22:33,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009305,U001,P001,2025-04-27,22:33,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009305,U001,P004,2025-04-27,22:33,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009306,U002,P011,2024-12-27,10:22,Pemasukan,Snack,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009306,U002,P007,2024-12-27,10:22,Pemasukan,Sembako,1,70000,70000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009307,U002,P012,2025-06-24,10:30,Pemasukan,Snack,6,18000,108000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009307,U002,P006,2025-06-24,10:30,Pemasukan,Sembako,8,18000,144000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009307,U002,P009,2025-06-24,10:30,Pemasukan,Sembako,9,28000,252000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009308,U003,P021,2025-06-07,19:55,Pemasukan,Frozen Food,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009308,U003,P024,2025-06-07,19:55,Pemasukan,Frozen Food,3,22000,66000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009308,U003,P022,2025-06-07,19:55,Pemasukan,Frozen Food,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009309,U001,P004,2024-08-18,22:49,Pemasukan,Minuman,4,10000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009309,U001,P001,2024-08-18,22:49,Pemasukan,Minuman,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009310,U003,P020,2026-11-05,22:17,Pemasukan,Makanan,3,15000,42750,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T009311,U002,P014,2025-02-02,20:45,Pemasukan,Snack,3,14000,42000,Cash,2.2 Sale,Harga Normal,Berhasil
T009311,U002,P013,2025-02-02,20:45,Pemasukan,Snack,6,15000,90000,Cash,2.2 Sale,Harga Normal,Berhasil
T009311,U002,P015,2025-02-02,20:45,Pemasukan,Snack,5,10000,50000,Cash,2.2 Sale,Harga Normal,Berhasil
T009311,U002,P011,2025-02-02,20:45,Pemasukan,Snack,2,12000,24000,Cash,2.2 Sale,Harga Normal,Berhasil
T009312,U004,P028,2025-03-27,07:53,Pemasukan,Bakery,3,15000,45000,QRIS,Ramadan,Harga Normal,Berhasil
T009313,U001,P001,2024-03-22,22:31,Pemasukan,Minuman,4,15000,60000,Transfer,Ramadan,Harga Normal,Berhasil
T009314,U002,P006,2025-07-12,15:42,Pemasukan,Sembako,8,18000,136800,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T009315,U001,P001,2024-06-29,19:07,Pemasukan,Minuman,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009315,U001,P003,2024-06-29,19:07,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009315,U001,P002,2024-06-29,19:07,Pemasukan,Minuman,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009316,U004,P028,2026-07-08,16:18,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009317,U004,P028,2026-03-24,10:31,Pemasukan,Bakery,4,15000,60000,QRIS,Lebaran,Harga Normal,Dibatalkan
T009317,U004,P026,2026-03-24,10:31,Pemasukan,Bakery,1,18000,18000,QRIS,Lebaran,Harga Normal,Dibatalkan
T009317,U004,P030,2026-03-24,10:31,Pemasukan,Bakery,2,28000,56000,QRIS,Lebaran,Harga Normal,Dibatalkan
T009318,U005,P034,2025-08-29,10:10,Pemasukan,Laundry,3,7000,21000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009319,U002,P007,2025-05-31,11:32,Pemasukan,Sembako,9,70000,630000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009319,U002,P015,2025-05-31,11:32,Pemasukan,Snack,4,10000,40000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009320,U004,P026,2025-03-28,08:53,Pemasukan,Bakery,2,18000,36000,QRIS,Ramadan,Harga Normal,Berhasil
T009321,U005,P032,2025-10-19,12:43,Pemasukan,Laundry,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009322,U002,P014,2026-07-10,20:07,Pemasukan,Snack,2,14000,28000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009322,U002,P010,2026-07-10,20:07,Pemasukan,Sembako,9,12000,108000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009323,U002,P006,2024-04-13,19:04,Pemasukan,Sembako,6,18000,108000,QRIS,Lebaran,Harga Normal,Berhasil
T009324,U002,P013,2025-07-29,12:58,Pemasukan,Snack,4,15000,48000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T009324,U002,P014,2025-07-29,12:58,Pemasukan,Snack,2,14000,22400,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T009325,U001,P002,2026-11-26,20:04,Pemasukan,Minuman,3,20000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009325,U001,P005,2026-11-26,20:04,Pemasukan,Minuman,2,5000,10000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009326,U005,P033,2025-10-31,13:15,Pemasukan,Laundry,4,12000,43200,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T009326,U005,P035,2025-10-31,13:15,Pengeluaran,Laundry,6,25000,135000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T009327,U005,P032,2026-09-24,18:26,Pemasukan,Laundry,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009327,U005,P034,2026-09-24,18:26,Pengeluaran,Laundry,8,7000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009327,U005,P033,2026-09-24,18:26,Pemasukan,Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009328,U002,P006,2026-07-19,16:51,Pemasukan,Sembako,6,18000,108000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009328,U002,P012,2026-07-19,16:51,Pemasukan,Snack,3,18000,54000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009328,U002,P013,2026-07-19,16:51,Pemasukan,Snack,3,15000,45000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009329,U004,P029,2026-04-07,11:15,Pengeluaran,Bakery,2,12000,24000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009329,U004,P030,2026-04-07,11:15,Pemasukan,Bakery,2,28000,56000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009329,U004,P027,2026-04-07,11:15,Pemasukan,Bakery,4,22000,88000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009329,U004,P026,2026-04-07,11:15,Pengeluaran,Bakery,3,18000,54000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009330,U001,P002,2025-09-17,21:25,Pemasukan,Minuman,2,20000,40000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009330,U001,P003,2025-09-17,21:25,Pemasukan,Minuman,4,18000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009330,U001,P004,2025-09-17,21:25,Pemasukan,Minuman,2,10000,20000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009331,U005,P033,2025-08-21,08:46,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009332,U005,P034,2025-05-28,18:06,Pemasukan,Laundry,5,7000,33250,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T009333,U003,P024,2024-08-22,12:45,Pemasukan,Frozen Food,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009333,U003,P020,2024-08-22,12:45,Pemasukan,Makanan,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009334,U006,P036,2026-07-24,20:03,Pemasukan,Fashion,1,150000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009334,U006,P038,2026-07-24,20:03,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009335,U004,P030,2026-07-30,08:40,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009335,U004,P026,2026-07-30,08:40,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009335,U004,P029,2026-07-30,08:40,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009336,U004,P026,2025-09-25,06:38,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009336,U004,P028,2025-09-25,06:38,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009337,U002,P015,2025-11-21,14:36,Pemasukan,Snack,1,10000,10000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009337,U002,P006,2025-11-21,14:36,Pemasukan,Sembako,5,18000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009338,U003,P022,2026-02-16,21:07,Pemasukan,Frozen Food,4,15000,57000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009338,U003,P018,2026-02-16,21:07,Pemasukan,Makanan,5,25000,118750,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009339,U002,P009,2025-05-15,08:28,Pemasukan,Sembako,9,28000,252000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009339,U002,P013,2025-05-15,08:28,Pemasukan,Snack,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009339,U002,P014,2025-05-15,08:28,Pemasukan,Snack,6,14000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009340,U004,P030,2025-02-21,18:10,Pemasukan,Bakery,3,28000,67200,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T009340,U004,P028,2025-02-21,18:10,Pemasukan,Bakery,2,15000,24000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T009341,U002,P010,2025-04-18,13:54,Pemasukan,Sembako,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009341,U002,P009,2025-04-18,13:54,Pemasukan,Sembako,6,28000,168000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009342,U004,P030,2026-03-25,11:49,Pemasukan,Bakery,4,28000,112000,Transfer,Lebaran,Harga Normal,Berhasil
T009343,U003,P021,2025-12-11,15:02,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009343,U003,P025,2025-12-11,15:02,Pemasukan,Frozen Food,1,25000,25000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009344,U002,P013,2025-02-21,18:38,Pemasukan,Snack,2,15000,28500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T009345,U001,P003,2025-07-19,21:29,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009345,U001,P002,2025-07-19,21:29,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009346,U005,P032,2026-10-26,16:50,Pemasukan,Laundry,7,15000,105000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009346,U005,P035,2026-10-26,16:50,Pemasukan,Laundry,3,25000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009347,U001,P004,2026-12-08,20:31,Pemasukan,Minuman,2,10000,18000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T009348,U004,P026,2024-10-18,17:10,Pemasukan,Bakery,1,18000,14400,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T009349,U003,P019,2026-02-22,17:39,Pemasukan,Makanan,3,28000,84000,QRIS,Ramadan,Harga Normal,Berhasil
T009349,U003,P018,2026-02-22,17:39,Pemasukan,Makanan,5,25000,125000,QRIS,Ramadan,Harga Normal,Berhasil
T009349,U003,P020,2026-02-22,17:39,Pemasukan,Makanan,4,15000,60000,QRIS,Ramadan,Harga Normal,Berhasil
T009350,U004,P026,2025-12-31,17:41,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009350,U004,P028,2025-12-31,17:41,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009350,U004,P030,2025-12-31,17:41,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009351,U006,P039,2025-08-14,19:31,Pemasukan,Fashion,1,120000,102000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T009351,U006,P040,2025-08-14,19:31,Pemasukan,Fashion,2,50000,85000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T009352,U001,P005,2026-01-11,18:49,Pemasukan,Minuman,1,5000,5000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009353,U006,P038,2026-12-26,21:52,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009353,U006,P040,2026-12-26,21:52,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009354,U001,P002,2024-11-15,22:40,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009355,U006,P037,2026-05-22,21:26,Pemasukan,Fashion,1,90000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009356,U001,P002,2025-01-19,22:19,Pemasukan,Minuman,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009356,U001,P001,2025-01-19,22:19,Pemasukan,Minuman,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009357,U006,P039,2025-10-28,14:59,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009357,U006,P038,2025-10-28,14:59,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009358,U004,P026,2024-11-21,18:16,Pemasukan,Bakery,1,18000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009358,U004,P027,2024-11-21,18:16,Pemasukan,Bakery,4,22000,88000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009359,U004,P028,2026-05-27,13:51,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009359,U004,P030,2026-05-27,13:51,Pemasukan,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009359,U004,P027,2026-05-27,13:51,Pemasukan,Bakery,2,22000,44000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009360,U004,P026,2025-03-08,18:44,Pemasukan,Bakery,2,18000,36000,Cash,Ramadan,Harga Normal,Berhasil
T009360,U004,P028,2025-03-08,18:44,Pemasukan,Bakery,4,15000,60000,Cash,Ramadan,Harga Normal,Berhasil
T009361,U002,P014,2026-07-31,10:35,Pemasukan,Snack,5,14000,70000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009362,U001,P001,2025-07-29,23:39,Pemasukan,Minuman,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009362,U001,P002,2025-07-29,23:39,Pemasukan,Minuman,3,20000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T009363,U004,P026,2025-10-19,16:42,Pemasukan,Bakery,4,18000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009363,U004,P030,2025-10-19,16:42,Pemasukan,Bakery,2,28000,56000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009364,U003,P025,2024-10-13,21:58,Pemasukan,Frozen Food,5,25000,125000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009364,U003,P016,2024-10-13,21:58,Pemasukan,Makanan,2,35000,70000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009364,U003,P023,2024-10-13,21:58,Pemasukan,Frozen Food,1,18000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009365,U005,P035,2026-06-05,19:14,Pemasukan,Laundry,7,25000,175000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T009366,U004,P028,2026-03-09,09:26,Pemasukan,Bakery,4,15000,57000,Cash,Ramadan,Diskon 5%,Berhasil
T009367,U005,P033,2025-08-03,09:16,Pemasukan,Laundry,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009367,U005,P034,2025-08-03,09:16,Pemasukan,Laundry,4,7000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009368,U003,P022,2026-10-31,12:55,Pengeluaran,Frozen Food,4,15000,57000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T009369,U004,P030,2026-12-26,09:39,Pemasukan,Bakery,1,28000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T009369,U004,P029,2026-12-26,09:39,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
